"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.892922529E1,3.092568970E-1,9.669591980E0,4.917274475E-1,9.687024557E0
1.893922129E1,2.806663513E-1,9.661209412E0,5.866300964E-1,9.683071608E0
1.894921729E1,2.246827698E-1,9.586963806E0,6.477030945E-1,9.611445087E0
1.895921329E1,1.181044006E-1,9.500593414E0,7.451504517E-1,9.530502246E0
1.896920829E1,3.876937866E-2,9.472302246E0,8.810678101E-1,9.513269332E0
1.897920429E1,-4.340972900E-2,9.462871857E0,1.009949799E0,9.516713024E0
1.898920029E1,-1.176553345E-1,9.435628510E0,1.097218323E0,9.499937694E0
1.899919629E1,-1.688488770E-1,9.426796875E0,1.148860931E0,9.498046678E0
1.900919229E1,-1.757345581E-1,9.438771973E0,1.189725952E0,9.515079970E0
1.901918829E1,-1.507365417E-1,9.425299988E0,1.234782257E0,9.507033638E0
1.902918429E1,-1.351689148E-1,9.398805084E0,1.265019379E0,9.484517999E0
1.903917929E1,-1.410067749E-1,9.379944305E0,1.288221130E0,9.469041755E0
1.904917529E1,-2.234852600E-1,9.337582397E0,1.345252533E0,9.436635792E0
1.905917129E1,-3.236270142E-1,9.303153992E0,1.385069733E0,9.411260638E0
1.906916729E1,-4.014651489E-1,9.316476288E0,1.428030396E0,9.433831433E0
1.907916329E1,-5.287005615E-1,9.306596832E0,1.428329773E0,9.430397384E0
1.908915929E1,-6.773414612E-1,9.307944031E0,1.399290161E0,9.436875886E0
1.909915529E1,-6.875202942E-1,9.408534851E0,1.353635101E0,9.530243448E0
1.910915029E1,-6.596781921E-1,9.499545593E0,1.197060699E0,9.597369229E0
1.911914629E1,-5.664221191E-1,9.568851471E0,9.621990967E-1,9.633772864E0
1.912914229E1,-4.674778748E-1,9.598040771E0,8.051756287E-1,9.643092347E0
1.913913829E1,-3.770658875E-1,9.651329956E0,7.915539551E-1,9.691073535E0
1.914913429E1,-3.704795837E-1,9.649234314E0,8.153544617E-1,9.690705901E0
1.915913029E1,-3.643423462E-1,9.661658478E0,8.208929443E-1,9.703311554E0
1.916912629E1,-3.568579102E-1,9.638456726E0,8.517288208E-1,9.682594570E0
1.917912129E1,-3.311114502E-1,9.643246765E0,9.080117798E-1,9.691559645E0
1.918911729E1,-3.077600098E-1,9.623338165E0,8.907975769E-1,9.669378159E0
1.919911329E1,-2.944377136E-1,9.631720734E0,8.842112732E-1,9.676702302E0
1.920910929E1,-2.689906311E-1,9.636660461E0,8.493338013E-1,9.677755355E0
1.921910529E1,-2.752775574E-1,9.607471161E0,7.484436035E-1,9.640510758E0
1.922910129E1,-3.176394653E-1,9.580078125E0,6.216572571E-1,9.605480178E0
1.923909629E1,-3.206332397E-1,9.599986725E0,5.195695496E-1,9.619381649E0
1.924909229E1,-2.878514099E-1,9.669891357E0,5.292993164E-1,9.688643613E0
1.925908829E1,-2.296224976E-1,9.705966339E0,5.686674500E-1,9.725322192E0
1.926908429E1,-1.990859985E-1,9.717642059E0,6.203100586E-1,9.739455169E0
1.927908029E1,-1.755848694E-1,9.759405212E0,6.881190491E-1,9.785209654E0
1.928907629E1,-1.534309387E-1,9.803413696E0,8.083190918E-1,9.837877866E0
1.929907229E1,-1.658551025E-1,9.850715332E0,9.113049316E-1,9.894168846E0
1.930906729E1,-1.848655701E-1,9.897118835E0,9.539662170E-1,9.944706535E0
1.931906329E1,-2.694396973E-1,9.932295685E0,9.400451660E-1,9.980319646E0
1.932905929E1,-4.333488464E-1,9.931696930E0,8.460406494E-1,9.977082736E0
1.933905529E1,-5.803431702E-1,9.924362183E0,7.089257812E-1,9.966561026E0
1.934905129E1,-7.333250427E-1,9.939480743E0,5.984555054E-1,9.984447509E0
1.935904729E1,-8.107141113E-1,9.998607788E0,5.619314575E-1,1.004714796E1
1.936904229E1,-8.297245789E-1,1.000160156E1,5.381309509E-1,1.005037619E1
1.937903829E1,-8.445437622E-1,9.967921600E0,4.806504822E-1,1.001517549E1
1.938903429E1,-8.449928284E-1,9.960736542E0,3.787124634E-1,1.000368474E1
1.939903029E1,-8.625064087E-1,9.932295685E0,2.866539001E-1,9.973794931E0
1.940902629E1,-8.559201050E-1,9.946965179E0,2.216889954E-1,9.986183531E0
1.941902229E1,-8.494834900E-1,9.934990082E0,1.314266968E-1,9.972107255E0
1.942901729E1,-8.261320496E-1,9.895621948E0,3.936813354E-2,9.930124760E0
1.943901329E1,-8.223898315E-1,9.863139496E0,-9.295669556E-2,9.897802114E0
1.944900929E1,-8.372090149E-1,9.818981323E0,-1.615141296E-1,9.855932223E0
1.945900529E1,-8.165519714E-1,9.810149689E0,-1.718426514E-1,9.845573825E0
1.946900129E1,-8.250842285E-1,9.807455292E0,-1.279838562E-1,9.842932650E0
1.947899729E1,-8.813671875E-1,9.759255524E0,-8.068222046E-2,9.799305389E0
1.948899329E1,-9.514215088E-1,9.741442566E0,-5.882766724E-2,9.787970517E0
1.949898829E1,-9.693841553E-1,9.709558868E0,1.332229614E-2,9.757838723E0
1.950898429E1,-1.004710693E0,9.694889374E0,8.517288208E-2,9.747183079E0
1.951898029E1,-1.067430267E0,9.683662720E0,7.843688965E-2,9.742632262E0
1.952897629E1,-1.121318207E0,9.707163849E0,4.819976807E-2,9.771832363E0
1.953897229E1,-1.173858948E0,9.715546417E0,2.350112915E-2,9.786232131E0
1.954896829E1,-1.170715485E0,9.739945679E0,4.251159668E-2,9.810143924E0
1.955896329E1,-1.061891785E0,9.814191284E0,7.349716187E-2,9.871745872E0
1.956895929E1,-9.392967224E-1,9.849068756E0,1.158590698E-1,9.894435659E0
1.957895529E1,-8.616082764E-1,9.870773621E0,1.733395386E-1,9.909822768E0
1.958895129E1,-8.437953186E-1,9.879006500E0,2.116598511E-1,9.917235495E0
1.959894729E1,-8.976832581E-1,9.854008484E0,1.746867371E-1,9.896354576E0
1.960894329E1,-9.532177734E-1,9.839638367E0,1.264869690E-1,9.886511329E0
1.961893829E1,-9.511221313E-1,9.854906616E0,1.160087585E-1,9.901377468E0
1.962893429E1,-9.337582397E-1,9.826316071E0,1.145118713E-1,9.871246372E0
1.963893029E1,-9.081614685E-1,9.814939728E0,1.077758789E-1,9.857454781E0
1.964892629E1,-8.328680420E-1,9.845925293E0,9.415420532E-2,9.881537282E0
1.965892229E1,-7.511380005E-1,9.872719574E0,3.921844482E-2,9.901330121E0
1.966891829E1,-6.637197876E-1,9.891879730E0,-4.056564331E-2,9.914204664E0
1.967891329E1,-5.743556213E-1,9.896819458E0,-1.589694214E-1,9.914746141E0
1.968890929E1,-5.263055420E-1,9.888885956E0,-2.821632385E-1,9.906900578E0
1.969890529E1,-5.185217285E-1,9.890382843E0,-3.927832031E-1,9.911751420E0
1.970890129E1,-5.291496277E-1,9.897268524E0,-4.839436340E-1,9.923211426E0
1.971889729E1,-5.638774109E-1,9.912387085E0,-5.956114197E-1,9.946262033E0
1.972889329E1,-5.677693176E-1,9.933792572E0,-6.953041077E-1,9.974269129E0
1.973888929E1,-5.260061646E-1,9.925410004E0,-8.211923218E-1,9.973204252E0
1.974888429E1,-5.270539856E-1,9.910441132E0,-9.264234924E-1,9.967591977E0
1.975888029E1,-5.752537537E-1,9.926308136E0,-1.011147308E0,9.994244792E0
1.976887629E1,-5.975573730E-1,9.953701172E0,-9.921368408E-1,1.002085712E1
1.977887229E1,-6.493496704E-1,9.954449615E0,-9.633966064E-1,1.002201852E1
1.978886829E1,-7.237449646E-1,9.924212494E0,-9.391470337E-1,9.994788519E0
1.979886429E1,-7.280859375E-1,9.917027435E0,-8.815168762E-1,9.982715777E0
1.980885929E1,-7.247927856E-1,9.895771637E0,-8.129594421E-1,9.955527305E0
1.981885529E1,-7.765850830E-1,9.878557434E0,-8.122109985E-1,9.942266747E0
1.982885129E1,-8.012837219E-1,9.868228912E0,-7.930508423E-1,9.932417989E0
1.983884729E1,-8.099656677E-1,9.845625916E0,-7.926017761E-1,9.910631243E0
1.984884329E1,-8.866062927E-1,9.821076965E0,-7.897576904E-1,9.892590191E0
1.985883929E1,-9.674382019E-1,9.850116577E0,-7.930508423E-1,9.929232745E0
1.986883429E1,-1.014141083E0,9.854756927E0,-7.461982727E-1,9.934864272E0
1.987883029E1,-1.081201630E0,9.825867004E0,-6.735992432E-1,9.908097461E0
1.988882629E1,-1.087488556E0,9.841434631E0,-5.330415344E-1,9.915674472E0
1.989882229E1,-9.416917419E-1,9.903256073E0,-3.579057312E-1,9.954363902E0
1.990881829E1,-7.249424744E-1,9.915979614E0,-2.104623413E-1,9.944671322E0
1.991881429E1,-5.481600952E-1,9.869576111E0,-1.124162292E-1,9.885426117E0
1.992880929E1,-4.390370178E-1,9.769284668E0,-7.334747314E-2,9.779420038E0
1.993880529E1,-3.700305176E-1,9.723779297E0,8.232879639E-3,9.730820838E0
1.994880129E1,-3.995191956E-1,9.726473694E0,-8.532257080E-3,9.734679189E0
1.995879729E1,-4.784051514E-1,9.775721283E0,-9.789642334E-2,9.787909981E0
1.996879329E1,-5.743556213E-1,9.834099884E0,-3.179388428E-1,9.855987521E0
1.997878929E1,-6.426136780E-1,9.923314362E0,-5.177732849E-1,9.957570458E0
1.998878429E1,-6.280938721E-1,9.990075531E0,-7.289840698E-1,1.003631052E1
1.999878029E1,-6.337820435E-1,1.003348526E1,-9.647438049E-1,1.009966518E1
2.000877629E1,-5.378315735E-1,1.010608429E1,-1.130748596E0,1.018335872E1
2.001877229E1,-3.686833191E-1,1.017658768E1,-1.204096069E0,1.025420458E1
2.002876829E1,-1.538800049E-1,1.017374359E1,-1.318907318E0,1.026003188E1
2.003876329E1,3.682342529E-2,1.010698242E1,-1.465602264E0,1.021275867E1
2.004875929E1,2.125579834E-1,1.009710297E1,-1.550625458E0,1.021768606E1
2.005875529E1,3.080593872E-1,1.006087830E1,-1.585951996E0,1.018977018E1
2.006875129E1,2.839595032E-1,1.002390518E1,-1.568288727E0,1.014981959E1
2.007874729E1,1.529818726E-1,9.986782379E0,-1.493444366E0,1.009899014E1
2.008874329E1,4.490661621E-2,9.971963196E0,-1.422641602E0,1.007303210E1
2.009873829E1,-1.706451416E-2,9.974358215E0,-1.430126038E0,1.007637700E1
2.010873429E1,4.595443726E-2,1.001118164E1,-1.471889191E0,1.011890940E1
2.011873029E1,2.296224976E-1,1.007599686E1,-1.529669037E0,1.019403387E1
2.012872629E1,4.234693909E-1,1.005189697E1,-1.677561493E0,1.019971429E1
2.013872229E1,5.843847656E-1,1.001851639E1,-1.805844727E0,1.019672748E1
2.014871829E1,7.664062500E-1,1.002869522E1,-1.891316986E0,1.023421645E1
2.015871329E1,8.963360596E-1,1.006162674E1,-1.988464966E0,1.029532631E1
2.016870929E1,9.562115479E-1,1.006237518E1,-2.095193024E0,1.032257568E1
2.017870529E1,1.006057892E0,1.009246262E1,-2.251917114E0,1.038946990E1
2.018870129E1,1.157542877E0,1.010084518E1,-2.407294006E0,1.044806410E1
2.019869729E1,1.350192261E0,1.009096573E1,-2.531236267E0,1.049084198E1
2.020869329E1,1.481169891E0,1.011641281E1,-2.652933197E0,1.056284654E1
2.021868829E1,1.619482269E0,1.016371445E1,-2.738854523E0,1.065012386E1
2.022868429E1,1.797013092E0,1.019170624E1,-2.807262268E0,1.072291255E1
2.023868029E1,2.023342438E0,1.024903702E1,-2.858755188E0,1.083093512E1
2.024867629E1,2.162552948E0,1.032941986E1,-2.960543518E0,1.096076493E1
2.025867229E1,2.164648590E0,1.040231827E1,-3.137325897E0,1.107866159E1
2.026866829E1,2.078128510E0,1.045530807E1,-3.308120728E0,1.116135063E1
2.027866329E1,2.113604736E0,1.046563660E1,-3.406466217E0,1.120718013E1
2.028865929E1,2.224673767E0,1.039363632E1,-3.416046295E0,1.116450723E1
2.029865529E1,2.386038208E0,1.035591476E1,-3.379821625E0,1.115174171E1
2.030865129E1,2.391127625E0,1.029349457E1,-3.335214386E0,1.108138875E1
2.031864729E1,2.409389648E0,1.020248383E1,-3.150199127E0,1.094621347E1
2.032864229E1,2.523901520E0,1.018676651E1,-2.899021454E0,1.088781963E1
2.033863829E1,2.628234558E0,1.020038818E1,-2.612666931E0,1.085272152E1
2.034863429E1,2.650089111E0,1.022164398E1,-2.395618286E0,1.082792524E1
2.035863029E1,2.567011871E0,1.025337799E1,-2.289638672E0,1.081497829E1
2.036862629E1,2.723586273E0,1.031924103E1,-2.199675751E0,1.089693677E1
2.037862229E1,2.922971649E0,1.027149033E1,-1.983525238E0,1.086193579E1
2.038861729E1,2.639012146E0,1.004037094E1,-2.082319794E0,1.058817687E1
2.039861329E1,2.315684509E0,1.012838791E1,-2.370171204E0,1.065665745E1
2.040860929E1,1.848655701E0,1.044497955E1,-2.606080627E0,1.092276439E1
2.041860529E1,1.649719391E0,1.088356750E1,-2.734363861E0,1.134241427E1
2.042860129E1,1.723515930E0,1.098026642E1,-2.952011261E0,1.150004905E1
2.043859729E1,1.851350098E0,1.073971664E1,-3.090623016E0,1.132788424E1
2.044859229E1,2.207309875E0,1.028615982E1,-2.874322815E0,1.090591731E1
2.045858829E1,2.515369263E0,9.455836487E0,-2.596799927E0,1.012340338E1
2.046858429E1,2.841840363E0,8.736282806E0,-2.195035400E0,9.445468455E0
2.047858029E1,3.118165741E0,8.212222595E0,-1.803150330E0,8.967436013E0
2.048857629E1,3.174897766E0,7.971074066E0,-1.456770630E0,8.702883330E0
2.049857129E1,2.947520599E0,7.870782623E0,-1.047821045E0,8.469653224E0
2.050856729E1,2.714305573E0,7.641010437E0,-7.770341492E-1,8.145936245E0
2.051856329E1,2.678529968E0,7.410789185E0,-6.500981140E-1,7.906765880E0
2.052855929E1,2.718945923E0,7.130721588E0,-2.387535095E-1,7.635238080E0
2.053855529E1,2.668500824E0,6.615792389E0,4.105961609E-1,7.145501717E0
2.054855129E1,2.498155060E0,6.104455719E0,1.329235840E0,6.728449022E0
2.055854629E1,2.098635864E0,6.193370819E0,3.814068604E0,7.570286250E0
2.056854229E1,1.873354340E0,5.804030457E0,5.034929810E0,7.908649961E0
2.057853829E1,1.249451752E0,4.956941986E0,5.489684143E0,7.501268928E0
2.058853429E1,9.699829102E-1,4.582271118E0,7.003935242E0,8.425745327E0
2.059853017E1,7.435038757E-1,4.059109039E0,7.958350525E0,8.964625329E0
2.060852517E1,-2.275268555E-2,3.360661469E0,8.259673920E0,8.917217977E0
2.061852117E1,-6.312373352E-1,3.046315155E0,8.550968170E0,9.099316087E0
2.062851717E1,-1.563798065E0,2.963387604E0,8.204289093E0,8.862138004E0
2.063851317E1,-2.494562531E0,2.819836121E0,7.833210754E0,8.691001593E0
2.064850917E1,-2.586022339E0,2.766247559E0,7.412735138E0,8.323958152E0
2.065850517E1,-1.954335938E0,2.763553162E0,6.985972595E0,7.762761631E0
2.066850017E1,-1.057700500E0,2.464325409E0,7.006929016E0,7.502578511E0
2.067849617E1,-7.424560547E-2,1.731748810E0,7.405250702E0,7.605406255E0
2.068849217E1,1.115031281E0,1.024170227E0,8.285570068E0,8.422760282E0
2.069848817E1,2.062261505E0,4.869374084E-1,9.567953339E0,9.799783755E0
2.070848417E1,2.459385681E0,-1.700463867E-1,1.092098969E1,1.119578088E1
2.071847917E1,2.553988953E0,-7.650590515E-1,1.202659058E1,1.231856549E1
2.072847517E1,2.451152802E0,-1.246907043E0,1.271231461E1,1.300637805E1
2.073847117E1,2.245181122E0,-1.696871338E0,1.329774719E1,1.359228792E1
2.074846717E1,2.047592010E0,-2.255509644E0,1.361763199E1,1.395420574E1
2.075846317E1,1.818867645E0,-2.787203979E0,1.390233994E1,1.429516846E1
2.076845917E1,1.600022736E0,-3.199147339E0,1.413705185E1,1.458255298E1
2.077845417E1,1.483415222E0,-3.378474426E0,1.456695786E1,1.502700474E1
2.078845017E1,1.485510864E0,-3.520379333E0,1.485825211E1,1.534169055E1
2.079844617E1,1.430425415E0,-3.581901398E0,1.463910782E1,1.513867934E1
2.080844217E1,1.321901093E0,-3.441343689E0,1.428958466E1,1.475745569E1
2.081843817E1,1.353036346E0,-3.344345398E0,1.395637756E1,1.441512498E1
2.082843317E1,1.381626892E0,-3.219355316E0,1.336001770E1,1.381170570E1
2.083842917E1,1.370400238E0,-3.253783722E0,1.251951553E1,1.300781974E1
2.084842517E1,1.333127747E0,-3.214415588E0,1.160207336E1,1.211271248E1
2.085842117E1,1.491648102E0,-2.894830170E0,1.101289856E1,1.148429321E1
2.086841717E1,1.806293793E0,-2.647095337E0,1.062086380E1,1.109380723E1
2.087841217E1,2.395019531E0,-2.527194672E0,1.026894562E1,1.084315801E1
2.088840817E1,2.985691223E0,-2.354453888E0,9.986333313E0,1.068572217E1
2.089840417E1,3.241658936E0,-2.131717072E0,9.760153656E0,1.050300765E1
2.090840017E1,3.330574036E0,-1.778900757E0,9.648186493E0,1.036072941E1
2.091839617E1,3.254232788E0,-1.323248291E0,9.416618042E0,1.005055782E1
2.092839217E1,2.586321716E0,-1.389261017E0,8.467441864E0,8.961957259E0
2.093838717E1,1.564546509E0,-1.821711731E0,6.833888855E0,7.243512704E0
2.094838317E1,1.300046539E0,-7.334747314E-1,7.075636139E0,7.231371444E0
2.095837917E1,1.004860382E0,4.581971741E-1,7.784112854E0,7.862067283E0
2.096837517E1,4.659809875E-1,9.975256348E-1,7.606132965E0,7.685405282E0
2.097837117E1,-2.059716797E-1,1.421893158E0,7.316185913E0,7.455922532E0
2.098836617E1,-8.358618164E-1,2.017953644E0,7.418423309E0,7.733292073E0
2.099836217E1,-7.050338745E-1,2.947819977E0,8.243208160E0,8.782778385E0
2.100835817E1,2.163002014E-1,3.995491333E0,9.421557770E0,1.023603867E1
2.101835417E1,2.442919922E-1,3.703298950E0,8.710835724E0,9.468514176E0
2.102835017E1,9.294172668E-1,3.762276306E0,8.128546600E0,9.005099072E0
2.103834517E1,2.243684235E0,4.481530609E0,8.591384125E0,9.946361984E0
2.104834117E1,3.123704224E0,5.021906891E0,8.914113007E0,1.069759261E1
2.105833717E1,3.615581360E0,5.363047485E0,8.681796112E0,1.082627778E1
2.106833317E1,3.220702515E0,5.545817413E0,7.702083435E0,1.002252986E1
2.107832917E1,2.800825653E0,6.013744354E0,6.475683746E0,9.270610847E0
2.108832417E1,2.776875458E0,6.928342438E0,5.548362122E0,9.300391845E0
2.109832017E1,3.153941345E0,8.102351074E0,5.247936859E0,1.015560339E1
2.110831617E1,3.678151245E0,8.832682343E0,5.278772736E0,1.092751186E1
2.111831217E1,4.256698151E0,9.014404449E0,5.422623596E0,1.134829562E1
2.112830817E1,4.714745636E0,8.774603119E0,5.129233704E0,1.120408518E1
2.113830417E1,5.258115692E0,8.297994232E0,4.663552094E0,1.087442904E1
2.114829917E1,5.523962860E0,7.853418732E0,4.380640411E0,1.055368949E1
2.115829517E1,5.608237610E0,7.839946747E0,4.233496399E0,1.052803808E1
2.116829117E1,5.505700836E0,7.885751495E0,4.009262695E0,1.041978914E1
2.117828717E1,4.963977356E0,7.754923553E0,4.013753357E0,1.004440772E1
2.118828317E1,4.639452209E0,7.907156982E0,3.973187714E0,9.991689995E0
2.119827817E1,4.437671814E0,8.069718933E0,4.420906677E0,1.021556218E1
2.120827417E1,4.050576782E0,8.031248932E0,4.994663544E0,1.028857597E1
2.121827017E1,3.702550507E0,8.112380219E0,5.646557922E0,1.055477188E1
2.122826617E1,3.179089050E0,8.332871704E0,6.333778839E0,1.093892647E1
2.123826217E1,3.068020020E0,9.297765198E0,6.858437805E0,1.195405177E1
2.124825717E1,3.022065582E0,1.025277924E1,6.962770844E0,1.275666650E1
2.125825317E1,2.861299896E0,1.079704742E1,7.199728088E0,1.328906899E1
2.126824917E1,2.922672272E0,1.134236343E1,7.058871002E0,1.367548468E1
2.127824517E1,3.093467102E0,1.140268799E1,6.433022461E0,1.345268040E1
2.128824117E1,3.342698822E0,1.085961731E1,5.787115631E0,1.275129918E1
2.129823617E1,3.452420654E0,1.027014313E1,5.016069031E0,1.193968160E1
2.130823217E1,3.324137421E0,9.728120270E0,4.865781555E0,1.137374361E1
2.131822817E1,3.409010925E0,9.401050415E0,5.157375183E0,1.125164980E1
2.132822417E1,3.378324738E0,9.148076477E0,5.816604309E0,1.135487855E1
2.133822017E1,3.229683838E0,8.923842773E0,6.912625122E0,1.174096306E1
2.134821517E1,3.497177582E0,8.996142426E0,7.226672058E0,1.205759589E1
2.135821117E1,3.104394379E0,9.024732971E0,7.328460388E0,1.203284677E1
2.136820717E1,2.791095886E0,8.909772034E0,6.896907806E0,1.160782457E1
2.137820317E1,2.728076935E0,8.602012024E0,5.950126648E0,1.080930256E1
2.138819917E1,2.531685333E0,8.467890930E0,5.065316620E0,1.018685623E1
2.139819417E1,2.664010162E0,8.435408478E0,4.504133606E0,9.926745986E0
2.140819017E1,3.125650177E0,8.457712097E0,4.326153717E0,1.000090941E1
2.141818617E1,3.485052795E0,8.322393494E0,4.482279053E0,1.007465394E1
2.142818217E1,3.704646149E0,8.154143372E0,4.875960388E0,1.019752161E1
2.143817817E1,3.573967896E0,8.023614807E0,5.411247253E0,1.031664858E1
2.144817317E1,3.391946411E0,7.798183594E0,5.839356995E0,1.031576744E1
2.145816917E1,3.421734467E0,7.574848022E0,6.144572296E0,1.033645771E1
2.146816517E1,3.501219177E0,7.290738831E0,6.392157440E0,1.030888380E1
2.147816117E1,3.522175598E0,7.191794586E0,6.372099152E0,1.023383007E1
2.148815717E1,3.365750885E0,7.245981903E0,6.358926544E0,1.021119384E1
2.149815217E1,3.423381042E0,7.231911163E0,6.240971832E0,1.014740392E1
2.150814817E1,3.682192841E0,7.054080963E0,6.097120972E0,1.002464396E1
2.151814417E1,4.077371063E0,6.870712280E0,6.019582214E0,1.000335004E1
2.152814017E1,4.492308197E0,6.711293793E0,6.046226807E0,1.008856560E1
2.153813617E1,4.760101318E0,6.651717682E0,6.110293579E0,1.020977964E1
2.154813117E1,4.699926453E0,6.564000092E0,6.038442993E0,1.008157724E1
2.155812717E1,4.457430725E0,6.334826660E0,5.904172211E0,9.739505479E0
2.156812317E1,4.243824921E0,6.121669922E0,5.686375122E0,9.371219484E0
2.157811917E1,4.220174103E0,5.995033264E0,5.576503601E0,9.211280351E0
2.158811517E1,4.360133057E0,5.942791901E0,5.830076294E0,9.397729802E0
2.159811033E1,4.651726685E0,6.028114471E0,6.082750854E0,9.745593014E0
2.160810633E1,4.842579803E0,6.013295288E0,6.282136230E0,9.953669424E0
2.161810233E1,4.943320312E0,5.973927155E0,6.469247131E0,1.009828598E1
2.162809833E1,5.042264557E0,5.876629486E0,6.275849304E0,9.967220800E0
2.163809433E1,4.980592804E0,5.688470764E0,6.054459686E0,9.686149204E0
2.164808933E1,4.888683929E0,5.596412201E0,5.874384155E0,9.472457405E0
2.165808533E1,4.775369568E0,5.600603485E0,5.805527344E0,9.374169918E0
2.166808133E1,4.700375519E0,5.654491425E0,5.901777191E0,9.428561783E0
2.167807733E1,4.665647736E0,5.821843414E0,6.017037506E0,9.584720647E0
2.168807233E1,4.505331116E0,5.986800385E0,6.208339691E0,9.730532823E0
2.169806833E1,4.316274261E0,6.064937897E0,6.295159149E0,9.748985789E0
2.170806433E1,4.200564880E0,6.141578522E0,6.239025879E0,9.710261375E0
2.171806033E1,4.166435852E0,6.245761871E0,6.143374786E0,9.701019680E0
2.172805633E1,4.175866241E0,6.349196777E0,6.064189453E0,9.722373800E0
2.173805133E1,4.326453094E0,6.503376160E0,6.138135681E0,9.934224051E0
2.174804733E1,4.379742279E0,6.682703247E0,6.225404205E0,1.012898428E1
2.175804333E1,4.212240601E0,6.749464417E0,6.221512299E0,1.009977505E1
2.176803933E1,4.058809662E0,6.792574768E0,6.197412415E0,1.005091680E1
2.177803533E1,3.918102264E0,6.857689362E0,6.163433075E0,1.001834996E1
2.178803033E1,3.824546814E0,7.001240845E0,6.107748871E0,1.004734432E1
2.179802633E1,3.833079071E0,7.096442871E0,6.063141632E0,1.009027666E1
2.180802233E1,3.905977478E0,7.095544739E0,5.967340851E0,1.006044592E1
2.181801833E1,4.033661957E0,7.126081238E0,5.887407074E0,1.008528753E1
2.182801433E1,4.173022156E0,7.154522095E0,5.854176178E0,1.014261697E1
2.183800933E1,4.212689667E0,7.178023224E0,5.799240417E0,1.014406038E1
2.184800533E1,4.181255035E0,7.111411743E0,5.768554230E0,1.006634435E1
2.185800133E1,4.150419159E0,6.989864502E0,5.789061584E0,9.979850649E0
2.186799733E1,4.086801453E0,6.932234344E0,5.864654388E0,9.957509238E0
2.187799233E1,3.936963043E0,6.964567108E0,5.971232758E0,9.983010250E0
